,Date,GLD,EEM,QQQ,TLT,GLD_Lag,EEM_Lag,QQQ_Lag,TLT_Lag
3596,2019-04-17,120.459999,44.77,187.75,122.129997,123.910004,42.080002,163.399994,120.839996
3597,2019-04-18,120.239998,44.43,187.460007,122.809998,125.18,42.790001,166.699997,121.550003
3598,2019-04-22,120.459999,44.139999,186.570007,122.470001,124.889999,42.779999,167.330002,121.480003
3599,2019-04-23,119.669998,44.200001,188.399994,122.610001,123.989998,42.630001,167.479996,120.440002
3600,2019-04-24,120.059998,44.07,190.470001,123.110001,124.290001,43.029999,169.759995,120.730003
3601,2019-04-25,120.720001,43.5,191.130005,123.489998,124.160004,43.220001,171.070007,121.360001
3602,2019-04-26,121.260002,43.779999,190.179993,123.980003,123.800003,42.490002,169.029999,121.459999
3603,2019-04-29,120.879997,44.0,190.649994,123.230003,124.050003,42.09,166.759995,122.260002
3604,2019-04-30,120.889999,43.849998,189.479996,122.949997,123.190002,42.240002,169.169998,121.860001
3605,2019-05-01,121.029999,44.009998,190.779999,123.690002,123.959999,42.369999,169.630005,121.660004
3606,2019-05-02,119.690002,43.700001,188.869995,123.68,123.839996,42.389999,171.649994,121.150002
3607,2019-05-03,120.559998,44.02,189.669998,123.660004,123.839996,41.82,170.399994,122.139999
3608,2019-05-06,120.610001,42.84,187.050003,124.309998,124.589996,42.130001,172.520004,121.559998
3609,2019-05-07,121.019997,42.860001,187.869995,124.529999,125.980003,41.93,171.410004,122.419998
3610,2019-05-08,121.540001,42.580002,185.630005,125.150002,127.0,42.650002,172.399994,121.949997
3611,2019-05-09,120.959999,41.450001,183.699997,125.110001,126.150002,42.630001,171.789993,121.07
3612,2019-05-10,121.410004,41.849998,184.110001,124.889999,125.529999,42.93,171.990005,121.470001
3613,2019-05-13,122.629997,40.68,180.289993,125.400002,125.779999,43.52,174.210007,121.169998
3614,2019-05-14,122.599998,41.130001,179.520004,125.510002,125.330002,43.220001,173.100006,121.730003
3615,2019-05-15,122.709999,40.900002,179.350006,126.209999,125.169998,43.09,172.899994,121.120003
3616,2019-05-16,122.029999,41.169998,183.169998,125.809998,124.709999,42.720001,173.050003,120.559998
3617,2019-05-17,121.029999,40.349998,183.100006,126.279999,123.480003,42.779999,174.440002,119.330002
3618,2019-05-20,120.510002,40.169998,180.490005,126.120003,121.559998,42.720001,175.539993,119.290001
3619,2019-05-21,120.080002,40.389999,181.5,125.599998,121.379997,42.75,174.550003,119.279999
3620,2019-05-22,120.349998,40.580002,180.820007,125.769997,121.43,42.990002,174.720001,119.919998
3621,2019-05-23,120.82,39.880001,178.940002,126.889999,121.269997,42.48,173.119995,120.639999
3622,2019-05-24,121.129997,40.220001,179.210007,127.559998,122.699997,41.439999,169.509995,121.120003
3623,2019-05-28,120.800003,40.369999,178.660004,128.270004,122.519997,42.009998,171.880005,121.400002
3624,2019-05-29,121.110001,39.93,176.389999,129.669998,122.540001,42.639999,175.190002,121.300003
3625,2019-05-30,120.959999,40.48,176.5,129.330002,123.559998,42.66,176.600006,121.660004
3626,2019-05-31,122.550003,40.380001,174.690002,130.899994,122.330002,42.52,177.130005,121.690002
3627,2019-06-03,124.089996,41.049999,173.479996,131.910004,123.059998,42.849998,177.399994,121.739998
3628,2019-06-04,124.879997,40.91,172.029999,131.389999,123.300003,43.389999,177.949997,121.57
3629,2019-06-05,126.18,41.220001,176.580002,130.520004,123.720001,43.610001,179.179993,121.089996
3630,2019-06-06,125.93,40.84,176.509995,130.970001,123.660004,43.439999,179.059998,121.739998
3631,2019-06-07,126.790001,41.080002,178.559998,131.789993,124.360001,43.419998,179.220001,122.959999
3632,2019-06-10,125.459999,41.560001,182.25,130.679993,123.93,43.049999,181.779999,124.209999
3633,2019-06-11,124.940002,42.150002,185.059998,130.419998,124.559998,42.34,177.910004,124.809998
3634,2019-06-12,125.599998,41.779999,182.899994,130.389999,124.480003,42.669998,179.600006,124.699997
3635,2019-06-13,126.029999,41.689999,183.100006,130.800003,124.349998,42.439999,179.320007,125.419998
3636,2019-06-14,127.209999,41.290001,182.479996,131.100006,122.279999,42.34,178.360001,126.25
3637,2019-06-17,126.699997,40.82,183.039993,131.389999,122.639999,42.950001,179.690002,125.68
3638,2019-06-18,127.580002,41.400002,185.910004,132.740005,122.400002,43.5,181.509995,125.290001
3639,2019-06-19,126.769997,42.02,186.660004,131.860001,121.720001,43.669998,182.240005,124.480003
3640,2019-06-20,130.410004,43.18,189.720001,132.910004,121.730003,43.91,183.759995,123.610001
3641,2019-06-21,131.770004,42.740002,188.630005,132.509995,121.099998,43.779999,183.830002,123.599998
3642,2019-06-24,132.770004,42.75,188.529999,132.160004,121.879997,44.18,184.240005,123.620003
3643,2019-06-25,134.899994,42.540001,188.029999,132.789993,122.970001,44.18,184.360001,123.830002
3644,2019-06-26,132.990005,42.599998,186.160004,132.679993,123.260002,44.43,184.5,124.220001
3645,2019-06-27,132.380005,42.849998,186.460007,132.309998,123.220001,44.5,184.720001,124.269997
3646,2019-06-28,133.050003,42.970001,186.949997,132.580002,122.540001,44.200001,185.779999,123.93
3647,2019-07-01,131.559998,43.700001,190.320007,132.570007,121.959999,44.48,185.850006,122.889999
3648,2019-07-02,131.270004,43.380001,189.199997,132.570007,121.199997,44.32,185.839996,122.779999
3649,2019-07-03,133.610001,43.110001,190.490005,133.520004,120.379997,44.32,186.539993,122.510002
3650,2019-07-05,131.460007,42.93,190.130005,132.539993,120.459999,44.77,187.75,122.129997
3651,2019-07-08,132.179993,42.630001,189.809998,133.050003,120.239998,44.43,187.460007,122.809998
3652,2019-07-09,131.429993,42.330002,188.809998,132.679993,120.459999,44.139999,186.570007,122.470001
3653,2019-07-10,132.940002,42.970001,191.820007,132.350006,119.669998,44.200001,188.399994,122.610001
3654,2019-07-11,133.580002,43.049999,192.850006,131.309998,120.059998,44.07,190.470001,123.110001
3655,2019-07-12,132.889999,42.860001,192.630005,129.919998,120.720001,43.5,191.130005,123.489998
3656,2019-07-15,133.179993,43.029999,193.979996,130.449997,121.260002,43.779999,190.179993,123.980003
3657,2019-07-16,133.179993,43.060001,193.910004,130.169998,120.879997,44.0,190.649994,123.230003
3658,2019-07-17,133.0,42.93,193.149994,131.059998,120.889999,43.849998,189.479996,122.949997
3659,2019-07-18,133.830002,42.799999,191.289993,131.470001,121.029999,44.009998,190.779999,123.690002
3660,2019-07-19,135.449997,43.200001,193.740005,131.589996,119.690002,43.700001,188.869995,123.68
3661,2019-07-22,134.559998,42.970001,191.440002,132.470001,120.559998,44.02,189.669998,123.660004
3662,2019-07-23,134.429993,42.919998,193.580002,131.600006,120.610001,42.84,187.050003,124.309998
3663,2019-07-24,134.589996,42.869999,193.050003,131.600006,121.019997,42.860001,187.869995,124.529999
3664,2019-07-25,134.240005,42.900002,194.490005,131.25,121.540001,42.580002,185.630005,125.150002
3665,2019-07-26,134.240005,42.779999,194.529999,131.699997,120.959999,41.450001,183.699997,125.110001
3666,2019-07-29,134.059998,42.560001,195.110001,131.820007,121.410004,41.849998,184.110001,124.889999
3667,2019-07-30,134.759995,42.290001,193.130005,132.0,122.629997,40.68,180.289993,125.400002
3668,2019-07-31,135.029999,42.27,194.300003,131.699997,122.599998,41.130001,179.520004,125.510002
3669,2019-08-01,132.419998,41.779999,191.429993,133.389999,122.709999,40.900002,179.350006,126.209999
3670,2019-08-02,135.389999,40.790001,188.720001,135.660004,122.029999,41.169998,183.169998,125.809998
3671,2019-08-05,137.929993,39.43,183.429993,138.139999,121.029999,40.349998,183.100006,126.279999
3672,2019-08-06,138.330002,39.720001,182.399994,138.199997,120.510002,40.169998,180.490005,126.120003
3673,2019-08-07,141.279999,39.209999,181.270004,142.399994,120.080002,40.389999,181.5,125.599998
3674,2019-08-08,140.899994,40.040001,185.080002,139.139999,120.349998,40.580002,180.820007,125.769997
3675,2019-08-09,141.279999,40.029999,187.360001,140.669998,120.82,39.880001,178.940002,126.889999
3676,2019-08-12,141.669998,39.369999,185.339996,141.720001,121.129997,40.220001,179.210007,127.559998
3677,2019-08-13,143.169998,39.09,184.190002,143.809998,120.800003,40.369999,178.660004,128.270004
3678,2019-08-14,142.899994,39.09,185.360001,145.160004,121.110001,39.93,176.389999,129.669998
3679,2019-08-15,142.960007,39.099998,183.0,145.949997,120.959999,40.48,176.5,129.330002
3680,2019-08-16,142.75,39.360001,184.210007,146.059998,122.550003,40.380001,174.690002,130.899994
3681,2019-08-19,141.330002,40.040001,188.160004,143.570007,124.089996,41.049999,173.479996,131.910004
3682,2019-08-20,141.770004,39.830002,187.960007,145.279999,124.879997,40.91,172.029999,131.389999
3683,2019-08-21,141.619995,40.200001,188.610001,144.720001,126.18,41.220001,176.580002,130.520004
3684,2019-08-22,141.389999,39.860001,188.979996,144.0,125.93,40.84,176.509995,130.970001
3685,2019-08-23,141.839996,39.549999,186.740005,143.520004,126.790001,41.080002,178.559998,131.789993
3686,2019-08-26,144.350006,39.330002,184.139999,145.869995,125.459999,41.560001,182.25,130.679993
3687,2019-08-27,144.300003,39.529999,186.110001,146.630005,124.940002,42.150002,185.059998,130.419998
3688,2019-08-28,145.389999,39.259998,183.830002,148.779999,125.599998,41.779999,182.899994,130.389999
3689,2019-08-29,145.399994,39.689999,187.389999,147.25,126.029999,41.689999,183.100006,130.800003
3690,2019-08-30,143.839996,40.209999,188.929993,146.610001,127.209999,41.290001,182.479996,131.100006
3691,2019-09-03,144.960007,39.73,186.220001,147.089996,126.699997,40.82,183.039993,131.389999
3692,2019-09-04,145.539993,40.490002,187.440002,146.529999,127.580002,41.400002,185.910004,132.740005
3693,2019-09-05,144.979996,41.09,190.410004,145.660004,126.769997,42.02,186.660004,131.860001
3694,2019-09-06,143.639999,41.299999,192.100006,145.259995,130.410004,43.18,189.720001,132.910004
3695,2019-09-09,142.369995,41.360001,192.190002,143.830002,131.770004,42.740002,188.630005,132.509995
3696,2019-09-10,141.229996,41.34,190.160004,142.839996,132.770004,42.75,188.529999,132.160004
3697,2019-09-11,140.339996,41.560001,191.0,140.399994,134.899994,42.540001,188.029999,132.789993
3698,2019-09-12,142.679993,41.970001,193.610001,141.5,132.990005,42.599998,186.160004,132.679993
3699,2019-09-13,141.729996,42.25,192.949997,138.279999,132.380005,42.849998,186.460007,132.309998
3700,2019-09-16,141.600006,41.91,191.300003,137.880005,133.050003,42.970001,186.949997,132.580002
3701,2019-09-17,141.820007,41.529999,191.699997,138.360001,131.559998,43.700001,190.320007,132.570007
3702,2019-09-18,141.929993,41.84,192.199997,139.929993,131.270004,43.380001,189.199997,132.570007
3703,2019-09-19,141.570007,41.740002,192.860001,140.759995,133.610001,43.110001,190.490005,133.520004
3704,2019-09-20,141.610001,41.880001,193.110001,140.770004,131.460007,42.93,190.130005,132.539993
3705,2019-09-23,143.220001,41.41,190.360001,142.240005,132.179993,42.630001,189.809998,133.050003
3706,2019-09-24,143.210007,41.630001,191.369995,142.419998,131.429993,42.330002,188.809998,132.679993
3707,2019-09-25,144.080002,40.939999,187.779999,143.259995,132.940002,42.970001,191.820007,132.350006
3708,2019-09-26,142.190002,41.25,189.830002,142.270004,133.580002,43.049999,192.850006,131.309998
3709,2019-09-27,140.350006,41.169998,189.729996,142.320007,132.889999,42.860001,192.630005,129.919998
3710,2019-09-30,139.770004,40.98,187.789993,141.880005,133.179993,43.029999,193.979996,130.449997
3711,2019-10-01,138.070007,40.900002,189.5,141.259995,133.179993,43.060001,193.910004,130.169998
3712,2019-10-02,140.789993,40.279999,186.0,143.460007,133.0,42.93,193.149994,131.059998
3713,2019-10-03,141.360001,40.41,184.029999,143.979996,133.830002,42.799999,191.289993,131.470001
3714,2019-10-04,141.479996,40.669998,187.080002,145.350006,135.449997,43.200001,193.740005,131.589996
3715,2019-10-07,141.160004,40.720001,188.270004,145.160004,134.559998,42.970001,191.440002,132.470001
3716,2019-10-08,142.029999,40.549999,187.059998,145.820007,134.429993,42.919998,193.580002,131.600006
3717,2019-10-09,142.160004,40.669998,186.990005,144.600006,134.589996,42.869999,193.050003,131.600006
3718,2019-10-10,141.589996,40.799999,187.279999,143.119995,134.240005,42.900002,194.490005,131.25
3719,2019-10-11,139.970001,41.700001,190.830002,140.979996,134.240005,42.779999,194.529999,131.699997
3720,2019-10-14,140.449997,41.68,190.839996,141.479996,134.059998,42.560001,195.110001,131.820007
3721,2019-10-15,140.270004,41.669998,191.679993,140.669998,134.759995,42.290001,193.130005,132.0
3722,2019-10-16,140.139999,41.880001,192.860001,139.639999,135.029999,42.27,194.300003,131.699997
3723,2019-10-17,140.5,42.369999,194.199997,139.520004,132.419998,41.779999,191.429993,133.389999
3724,2019-10-18,140.5,42.110001,193.199997,139.809998,135.389999,40.790001,188.720001,135.660004
3725,2019-10-21,140.720001,42.16,192.710007,138.570007,137.929993,39.43,183.429993,138.139999
3726,2019-10-22,140.130005,42.389999,194.149994,139.380005,138.330002,39.720001,182.399994,138.199997
3727,2019-10-23,140.589996,42.220001,191.460007,140.029999,141.279999,39.209999,181.270004,142.399994
3728,2019-10-24,141.020004,42.580002,193.589996,139.679993,140.899994,40.040001,185.080002,139.139999
3729,2019-10-25,142.789993,42.400002,193.089996,139.529999,141.279999,40.029999,187.360001,140.669998
3730,2019-10-28,141.25,42.900002,196.550003,137.580002,141.669998,39.369999,185.339996,141.720001
3731,2019-10-29,140.0,42.73,197.240005,137.619995,143.169998,39.09,184.190002,143.809998
3732,2019-10-30,140.539993,42.630001,196.419998,137.770004,142.899994,39.09,185.360001,145.160004
3733,2019-10-31,141.979996,42.759998,197.559998,140.479996,142.960007,39.099998,183.0,145.949997
3734,2019-11-01,142.210007,43.029999,197.929993,140.729996,142.75,39.360001,184.210007,146.059998
3735,2019-11-04,142.259995,43.77,200.190002,138.970001,141.330002,40.040001,188.160004,143.570007
3736,2019-11-05,140.649994,43.91,200.350006,137.220001,141.770004,39.830002,187.960007,145.279999
3737,2019-11-06,140.119995,43.869999,199.979996,138.020004,141.619995,40.200001,188.610001,144.720001
3738,2019-11-07,140.110001,44.09,200.759995,136.350006,141.389999,39.860001,188.979996,144.0
3739,2019-11-08,137.729996,43.73,200.070007,135.149994,141.839996,39.549999,186.740005,143.520004
3740,2019-11-11,137.610001,43.139999,200.210007,135.380005,144.350006,39.330002,184.139999,145.869995
3741,2019-11-12,137.029999,43.259998,201.130005,135.279999,144.300003,39.529999,186.110001,146.630005
3742,2019-11-13,137.800003,42.66,200.839996,136.809998,145.389999,39.259998,183.830002,148.779999
3743,2019-11-14,138.389999,42.720001,200.830002,137.800003,145.399994,39.689999,187.389999,147.25
3744,2019-11-15,138.029999,43.07,202.649994,137.479996,143.839996,40.209999,188.929993,146.610001
3745,2019-11-18,138.440002,43.139999,202.589996,138.210007,144.960007,39.73,186.220001,147.089996
3746,2019-11-19,138.130005,43.380001,203.839996,138.369995,145.539993,40.490002,187.440002,146.529999
3747,2019-11-20,138.529999,43.0,202.839996,139.910004,144.979996,41.09,190.410004,145.660004
3748,2019-11-21,138.389999,42.790001,201.929993,139.639999,143.639999,41.299999,192.100006,145.259995
3749,2019-11-22,138.369995,42.950001,202.199997,140.100006,142.369995,41.360001,192.190002,143.830002
3750,2019-11-25,137.320007,43.139999,202.699997,140.300003,141.229996,41.34,190.160004,142.839996
3751,2019-11-26,136.979996,43.060001,204.350006,141.0,140.339996,41.560001,191.0,140.399994
3752,2019-11-27,137.029999,43.09,205.139999,140.600006,142.679993,41.970001,193.610001,141.5
3753,2019-11-29,137.100006,42.639999,205.520004,140.619995,141.729996,42.25,192.949997,138.279999
3754,2019-12-02,137.320007,42.669998,205.110001,138.139999,141.600006,41.91,191.300003,137.880005
3755,2019-12-03,139.039993,42.16,200.210007,140.039993,141.820007,41.529999,191.699997,138.360001
3756,2019-12-04,139.160004,42.630001,202.440002,140.339996,141.929993,41.84,192.199997,139.929993
3757,2019-12-05,138.800003,42.720001,203.149994,138.660004,141.570007,41.740002,192.860001,140.759995
3758,2019-12-06,137.759995,43.07,204.309998,138.029999,141.610001,41.880001,193.110001,140.770004
3759,2019-12-09,137.800003,43.029999,204.630005,138.990005,143.220001,41.41,190.360001,142.240005
3760,2019-12-10,138.25,42.990002,204.169998,139.179993,143.210007,41.630001,191.369995,142.419998
3761,2019-12-11,138.199997,43.290001,204.360001,139.300003,144.080002,40.939999,187.779999,143.259995
3762,2019-12-12,139.779999,43.810001,204.770004,139.190002,142.190002,41.25,189.830002,142.270004
3763,2019-12-13,138.520004,44.549999,206.399994,138.119995,140.350006,41.169998,189.729996,142.320007
3764,2019-12-16,139.199997,43.889999,208.550003,138.399994,139.770004,40.98,187.789993,141.880005
3765,2019-12-17,139.020004,44.200001,209.539993,138.210007,138.070007,40.900002,189.5,141.259995
3766,2019-12-18,138.860001,44.459999,209.570007,137.300003,140.789993,40.279999,186.0,143.460007
3767,2019-12-19,139.039993,44.360001,209.639999,136.0,141.360001,40.41,184.029999,143.979996
3768,2019-12-20,139.369995,44.57,211.860001,136.130005,141.479996,40.669998,187.080002,145.350006
3769,2019-12-23,139.529999,44.59,212.0,136.809998,141.160004,40.720001,188.270004,145.160004
3770,2019-12-24,140.440002,44.580002,212.0,135.919998,142.029999,40.549999,187.059998,145.820007
3771,2019-12-26,142.059998,44.740002,212.259995,136.910004,142.160004,40.669998,186.990005,144.600006
3772,2019-12-27,142.259995,45.18,214.539993,137.440002,141.589996,40.799999,187.279999,143.119995
3773,2019-12-30,142.559998,45.18,213.5,135.889999,139.970001,41.700001,190.830002,140.979996
3774,2019-12-31,143.309998,44.799999,211.529999,136.210007,140.449997,41.68,190.839996,141.479996
3775,2020-01-02,143.860001,45.360001,214.399994,136.789993,140.270004,41.669998,191.679993,140.669998
3776,2020-01-03,145.75,45.029999,213.300003,138.270004,140.139999,41.880001,192.860001,139.639999
3777,2020-01-06,148.440002,44.599998,212.5,139.690002,140.5,42.369999,194.199997,139.520004
3778,2020-01-07,147.570007,44.790001,215.639999,138.220001,140.5,42.110001,193.199997,139.809998
3779,2020-01-08,148.490005,44.73,215.5,137.929993,140.720001,42.16,192.710007,138.570007
3780,2020-01-09,146.070007,45.48,218.940002,136.0,140.130005,42.389999,194.149994,139.380005
3781,2020-01-10,146.220001,45.639999,219.850006,137.669998,140.589996,42.220001,191.460007,140.029999
3782,2020-01-13,146.350006,45.91,219.330002,137.880005,141.020004,42.580002,193.589996,139.679993
3783,2020-01-14,145.419998,46.029999,220.839996,138.179993,142.789993,42.400002,193.089996,139.529999
3784,2020-01-15,146.210007,45.869999,220.199997,139.520004,141.25,42.900002,196.550003,137.580002
3785,2020-01-16,146.270004,45.98,221.270004,139.259995,140.0,42.73,197.240005,137.619995
3786,2020-01-17,146.509995,46.119999,223.279999,137.580002,140.539993,42.630001,196.419998,137.770004
3787,2020-01-21,145.770004,45.27,222.759995,138.809998,141.979996,42.759998,197.559998,140.479996
3788,2020-01-22,146.679993,45.560001,224.410004,139.720001,142.210007,43.029999,197.929993,140.729996
3789,2020-01-23,147.0,44.720001,223.740005,140.850006,142.259995,43.77,200.190002,138.970001
3790,2020-01-24,146.899994,45.02,225.639999,141.419998,140.649994,43.91,200.350006,137.220001
3791,2020-01-27,149.240005,42.740002,217.669998,143.949997,140.119995,43.869999,199.979996,138.020004
3792,2020-01-28,148.360001,43.220001,219.639999,143.929993,140.110001,44.09,200.759995,136.350006
3793,2020-01-29,147.699997,43.759998,222.679993,143.440002,137.729996,43.73,200.070007,135.149994
3794,2020-01-30,148.690002,42.66,220.380005,144.899994,137.610001,43.139999,200.210007,135.380005
3795,2020-01-31,148.880005,42.299999,223.529999,145.169998,137.029999,43.259998,201.130005,135.279999
3796,2020-02-03,148.660004,42.27,220.139999,144.949997,137.800003,42.66,200.839996,136.809998
3797,2020-02-04,146.970001,43.68,225.419998,143.990005,138.389999,42.720001,200.830002,137.800003
3798,2020-02-05,146.380005,44.459999,230.210007,142.300003,138.029999,43.07,202.649994,137.479996
3799,2020-02-06,147.279999,44.330002,228.789993,142.179993,138.440002,43.139999,202.589996,138.210007
3800,2020-02-07,147.830002,43.529999,229.160004,144.220001,138.130005,43.380001,203.839996,138.369995
3801,2020-02-10,148.210007,43.380001,228.440002,145.100006,138.529999,43.0,202.839996,139.910004
3802,2020-02-11,148.029999,44.139999,233.25,144.589996,138.389999,42.790001,201.929993,139.639999
3803,2020-02-12,147.419998,44.59,233.380005,143.369995,138.369995,42.950001,202.199997,140.100006
3804,2020-02-13,148.240005,44.290001,232.639999,143.440002,137.320007,43.139999,202.699997,140.300003
3805,2020-02-14,148.740005,44.459999,234.339996,144.759995,136.979996,43.060001,204.350006,141.0
3806,2020-02-18,149.880005,43.889999,233.5,145.339996,137.029999,43.09,205.139999,140.600006
3807,2020-02-19,151.0,44.25,236.130005,145.119995,137.100006,42.639999,205.520004,140.619995
3808,2020-02-20,152.0,43.880001,236.460007,146.080002,137.320007,42.669998,205.110001,138.139999
3809,2020-02-21,154.429993,43.439999,233.610001,147.800003,139.039993,42.16,200.210007,140.039993
3810,2020-02-24,158.5,41.459999,221.679993,150.830002,139.160004,42.630001,202.440002,140.339996
3811,2020-02-25,155.119995,42.279999,223.25,150.210007,138.800003,42.720001,203.149994,138.660004
3812,2020-02-26,153.820007,41.830002,216.710007,149.949997,137.759995,43.07,204.309998,138.029999
3813,2020-02-27,155.580002,41.209999,210.899994,152.699997,137.800003,43.029999,204.630005,138.990005
3814,2020-02-28,152.710007,39.549999,198.639999,154.449997,138.25,42.990002,204.169998,139.179993
3815,2020-03-02,150.0,40.639999,208.880005,155.300003,138.199997,43.290001,204.360001,139.300003
3816,2020-03-03,150.839996,41.41,217.110001,153.809998,139.779999,43.810001,204.770004,139.190002
3817,2020-03-04,154.399994,41.740002,213.320007,156.410004,138.520004,44.549999,206.399994,138.119995
3818,2020-03-05,156.059998,41.52,212.690002,157.130005,139.199997,43.889999,208.550003,138.399994
3819,2020-03-06,158.330002,40.27,204.669998,167.300003,139.020004,44.200001,209.539993,138.210007
3820,2020-03-09,158.600006,37.23,193.479996,179.100006,138.860001,44.459999,209.570007,137.300003
3821,2020-03-10,156.179993,38.950001,201.110001,169.639999,139.039993,44.360001,209.639999,136.0
3822,2020-03-11,156.25,38.200001,199.350006,165.429993,139.369995,44.57,211.860001,136.130005
3823,2020-03-12,151.529999,34.130001,182.089996,163.509995,139.529999,44.59,212.0,136.809998
3824,2020-03-13,149.419998,36.610001,187.070007,155.0,140.440002,44.580002,212.0,135.919998
3825,2020-03-16,137.559998,32.0,174.149994,160.380005,142.059998,44.740002,212.259995,136.910004
3826,2020-03-17,140.179993,32.560001,175.470001,163.5,142.259995,45.18,214.539993,137.440002
3827,2020-03-18,141.75,30.91,171.610001,152.839996,142.559998,45.18,213.5,135.889999
3828,2020-03-19,139.080002,30.809999,175.690002,146.949997,143.309998,44.799999,211.529999,136.210007
3829,2020-03-20,140.710007,32.59,181.740005,153.300003,143.860001,45.360001,214.399994,136.789993
3830,2020-03-23,142.679993,31.059999,170.919998,157.5,145.75,45.029999,213.300003,138.270004
3831,2020-03-24,153.5,32.610001,179.910004,161.25,148.440002,44.599998,212.5,139.690002
3832,2020-03-25,152.580002,33.509998,184.419998,163.589996,147.570007,44.790001,215.639999,138.220001
3833,2020-03-26,153.309998,34.360001,183.869995,164.0,148.490005,44.73,215.5,137.929993
3834,2020-03-27,153.0,33.450001,186.929993,165.520004,146.070007,45.48,218.940002,136.0
3835,2020-03-30,152.410004,33.470001,187.059998,168.300003,146.220001,45.639999,219.850006,137.669998
3836,2020-03-31,151.360001,33.98,191.720001,165.699997,146.350006,45.91,219.330002,137.880005
3837,2020-04-01,148.199997,33.099998,184.770004,168.479996,145.419998,46.029999,220.839996,138.179993
3838,2020-04-02,151.199997,33.290001,181.240005,168.830002,146.210007,45.869999,220.199997,139.520004
3839,2020-04-03,152.229996,33.689999,185.550003,168.550003,146.270004,45.98,221.270004,139.259995
3840,2020-04-06,154.160004,34.439999,190.479996,167.0,146.509995,46.119999,223.279999,137.580002
3841,2020-04-07,155.330002,36.09,202.369995,164.960007,145.770004,45.27,222.759995,138.809998
3842,2020-04-08,155.910004,35.209999,198.149994,165.110001,146.679993,45.560001,224.410004,139.720001
3843,2020-04-09,158.080002,35.860001,202.350006,164.279999,147.0,44.720001,223.740005,140.850006
3844,2020-04-13,159.169998,35.34,200.0,164.75,146.899994,45.02,225.639999,141.419998
3845,2020-04-14,162.729996,36.209999,207.229996,163.839996,149.240005,42.740002,217.669998,143.949997
3846,2020-04-15,161.800003,35.349998,208.479996,166.800003,148.360001,43.220001,219.639999,143.929993
3847,2020-04-16,161.880005,35.779999,211.690002,169.259995,147.699997,43.759998,222.679993,143.440002
3848,2020-04-17,159.720001,36.43,216.169998,169.820007,148.690002,42.66,220.380005,144.899994
3849,2020-04-20,158.619995,35.880001,213.360001,168.440002,148.880005,42.299999,223.529999,145.169998
3850,2020-04-21,157.600006,34.98,210.600006,171.929993,148.660004,42.27,220.139999,144.949997
3851,2020-04-22,160.5,35.779999,209.100006,169.970001,146.970001,43.68,225.419998,143.990005
3852,2020-04-23,162.389999,36.040001,211.789993,169.869995,146.380005,44.459999,230.210007,142.300003
3853,2020-04-24,163.130005,35.689999,210.970001,169.610001,147.279999,44.330002,228.789993,142.179993
3854,2020-04-27,161.880005,36.049999,216.190002,169.660004,147.830002,43.529999,229.160004,144.220001
3855,2020-04-28,160.889999,36.82,217.320007,168.550003,148.210007,43.380001,228.440002,145.100006
3856,2020-04-29,160.100006,36.990002,216.190002,169.529999,148.029999,44.139999,233.25,144.589996
3857,2020-04-30,160.220001,37.240002,219.949997,168.740005,147.419998,44.59,233.380005,143.369995
3858,2020-05-01,158.0,35.75,214.5,167.5,148.240005,44.290001,232.639999,143.440002
3859,2020-05-04,160.330002,35.459999,211.460007,167.559998,148.740005,44.459999,234.339996,144.759995
3860,2020-05-05,160.160004,36.060001,217.440002,165.570007,149.880005,43.889999,233.5,145.339996
3861,2020-05-06,158.990005,36.119999,219.399994,163.229996,151.0,44.25,236.130005,145.119995
3862,2020-05-07,159.5,36.130001,221.820007,163.559998,152.0,43.880001,236.460007,146.080002
3863,2020-05-08,161.080002,36.540001,223.550003,164.490005,154.429993,43.439999,233.610001,147.800003
3864,2020-05-11,160.339996,36.619999,223.490005,163.660004,158.5,41.459999,221.679993,150.830002
3865,2020-05-12,160.300003,36.900002,227.490005,163.160004,155.119995,42.279999,223.25,150.210007
3866,2020-05-13,160.940002,36.869999,222.660004,165.089996,153.820007,41.830002,216.710007,149.949997
3867,2020-05-14,161.529999,35.689999,217.970001,167.320007,155.580002,41.209999,210.899994,152.699997
3868,2020-05-15,164.020004,35.959999,218.779999,168.300003,152.710007,39.549999,198.639999,154.449997
3869,2020-05-18,164.330002,36.919998,226.279999,164.929993,150.0,40.639999,208.880005,155.300003
3870,2020-05-19,163.600006,37.380001,227.699997,162.520004,150.839996,41.41,217.110001,153.809998
3871,2020-05-20,164.539993,37.73,229.5,163.169998,154.399994,41.740002,213.320007,156.410004
3872,2020-05-21,163.460007,37.400002,231.440002,164.860001,156.059998,41.52,212.690002,157.130005
3873,2020-05-22,162.880005,36.619999,228.449997,164.720001,158.330002,40.27,204.669998,167.300003
3874,2020-05-26,162.580002,37.580002,233.360001,163.710007,158.600006,37.23,193.479996,179.100006
3875,2020-05-27,159.419998,37.400002,228.690002,162.789993,156.179993,38.950001,201.110001,169.639999
3876,2020-05-28,162.119995,37.470001,229.110001,161.960007,156.25,38.200001,199.350006,165.429993
3877,2020-05-29,162.580002,37.349998,230.380005,162.710007,151.529999,34.130001,182.089996,163.509995
3878,2020-06-01,162.919998,38.080002,232.460007,162.100006,149.419998,36.610001,187.070007,155.0
3879,2020-06-02,163.889999,39.07,234.5,161.669998,137.559998,32.0,174.149994,160.380005
